ts_utc,h1_bar_utc,h4_bar_close_utc,pair,h1_state,h1_dir,h1_gap_h4,h1_down_run,h4_bias,h4_tipo,h4_stato,h4_score,h4_spread,h4_event
2026-06-16T20:05:39+00:00,2026-06-16T19:00:00+00:00,2026-06-16T17:00:00+00:00,AUDJPY,RIENTRO,LONG,1.9004,5,LONG,RESUME,ESTESO,100,1.9,
2026-06-16T20:05:39+00:00,2026-06-16T19:00:00+00:00,2026-06-16T17:00:00+00:00,AUDUSD,-,,,,LONG,RESUME,ESTESO,100,1.59,
2026-06-16T20:05:39+00:00,2026-06-16T19:00:00+00:00,2026-06-16T17:00:00+00:00,CADCHF,RIPRESA,SHORT,-2.2103,0,SHORT,RESUME,ATTIVO,100,2.21,
2026-06-16T20:05:39+00:00,2026-06-16T19:00:00+00:00,2026-06-16T17:00:00+00:00,CHFJPY,RIENTRO,LONG,2.8997,4,-,-,NESSUNO,100,2.9,
2026-06-16T20:05:39+00:00,2026-06-16T19:00:00+00:00,2026-06-16T17:00:00+00:00,EURCAD,RIPRESA,LONG,1.4006,0,LONG,RESUME,ATTIVO,78,1.4,
2026-06-16T20:05:39+00:00,2026-06-16T19:00:00+00:00,2026-06-16T17:00:00+00:00,EURGBP,-,,,,LONG,RESUME,ATTIVO,96,1.24,
2026-06-16T20:05:39+00:00,2026-06-16T19:00:00+00:00,2026-06-16T17:00:00+00:00,EURUSD,RIPRESA,LONG,1.7789,0,-,-,NESSUNO,66,1.78,
2026-06-16T20:05:39+00:00,2026-06-16T19:00:00+00:00,2026-06-16T17:00:00+00:00,GBPCHF,RIPRESA,SHORT,-2.0477,0,-,-,NESSUNO,91,2.05,
2026-06-16T20:05:39+00:00,2026-06-16T19:00:00+00:00,2026-06-16T17:00:00+00:00,NZDCHF,-,,,,SHORT,RESUME,ATTIVO,69,1.43,
2026-06-16T20:05:39+00:00,2026-06-16T19:00:00+00:00,2026-06-16T17:00:00+00:00,NZDUSD,RIENTRO,LONG,1.1588,4,-,-,NESSUNO,68,1.16,
2026-06-16T20:05:39+00:00,2026-06-16T19:00:00+00:00,2026-06-16T17:00:00+00:00,USDCHF,RIENTRO,SHORT,-2.5886,3,-,-,NESSUNO,100,2.59,
2026-06-16T21:05:41+00:00,2026-06-16T20:00:00+00:00,2026-06-16T21:00:00+00:00,AUDCHF,-,,,,SHORT,RESUME,ESTESO,62,1.1,1
2026-06-16T21:05:41+00:00,2026-06-16T20:00:00+00:00,2026-06-16T21:00:00+00:00,AUDJPY,RIPRESA,LONG,1.4912,0,LONG,RESUME,ESTESO,100,1.49,
2026-06-16T21:05:41+00:00,2026-06-16T20:00:00+00:00,2026-06-16T21:00:00+00:00,AUDUSD,RIPRESA,LONG,1.0917,0,LONG,RESUME,ATTIVO,100,1.09,
2026-06-16T21:05:41+00:00,2026-06-16T20:00:00+00:00,2026-06-16T21:00:00+00:00,CADCHF,-,,,,SHORT,RESUME,ATTIVO,100,2.1,
2026-06-16T21:05:41+00:00,2026-06-16T20:00:00+00:00,2026-06-16T21:00:00+00:00,CHFJPY,RIENTRO,LONG,2.5875,5,-,-,NESSUNO,100,2.59,
